subject_id	subject_label	predicate_id	object_id	object_label	confidence	comment	mapping_justification	mapping_date	author_id
LTER:220	gas flux	skos:exactMatch	ENVO:03000092	gas emission process	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:583	thickness	skos:exactMatch	PATO:0000915	thickness	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:500	seston	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:381	normalized vegetation index	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:996	tree age	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:485	sapwood area	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:358	mycorrhiza	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:623	water quality	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:415	PO4	skos:exactMatch	CHEBI:26020	phosphate	1		The subject and object are undefined but the context within the vocabulary trees makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:960	reef	skos:broadMatch	ENVO:00000012	hydrographic feature	1		LTER "reefs" has a "use for" relationship with LTER "reef".	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:249	holocene	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:962	ocean acidification	skos:exactMatch	ENVO:01000631	ocean acidification	1		The subject definition matches the object definition exactly.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:898	barrier island	skos:closeMatch	ENVO:1000751	barrier island	1		LTER "barrier islands" has a "use for" relationship with LTER "barrier island".	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:695	ocean	skos:exactMatch	ENVO:01000048	ocean biome	1		LTER "oceans" has a "use for" relationship with LTER "ocean".	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:385	ocean biogeochemistry	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:408	permafrost	skos:exactMatch	ENVO:00000134	permafrost	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:200	flowers	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:803	snow water equivalence	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:46	ascomycetes	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:388	old-growth forests	skos:exactMatch	ENVO:01000768	primary forest	1		The subject is a synonym of a defined term.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:354	mosses	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:504	silica	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:946	landslide	skos:exactMatch	ENVO:00000520	landslide	0.75	Uncertainty lies in whether the subject is a process for a feature	The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:384	nutrients	skos:broadMatch	CHEBI:33284	nutrient	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:101	Cl	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:398	ozone	skos:exactMatch	CHEBI:25812	ozone	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:105	chronosequence	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:146	desertification	skos:exactMatch	ENVO:02500001	desertification	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:403	percent carbon	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:671	chemical properties	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:506	silviculture	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:32	amphibians	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:289	LAI	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:332	metabolism	skos:exactMatch	GO:0044237	cellular metabolic process	1		The subject definition matches the object classification exactly.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:421	phytoplankton	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:524	soil microarthropods	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:603	trophic structure	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:931	forest dynamics	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:69	bird	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:236	growth	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:428	plant growth	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:597	tree growth	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
